"","GEOID","County","State","Year","Race","Population","Householder","head.rate"
"486","17089","Kane County","Illinois",2008,"Hispanic",139901,33266,0.237782431862531
"487","17089","Kane County","Illinois",2008,"Other",74424,16968,0.227990970654628
"488","17089","Kane County","Illinois",2008,"NH",357766,130289,0.364173789571955
"489","17091","Kankakee County","Illinois",2008,"All",111335,40342,0.362347869043877
"490","17091","Kankakee County","Illinois",2008,"White",89736,33825,0.376939021128644
"491","17091","Kankakee County","Illinois",2008,"Black",16168,5278,0.326447303315191
"492","17091","Kankakee County","Illinois",2008,"Asian",1046,248,0.237093690248566
"493","17091","Kankakee County","Illinois",2008,"NH_White",84761,32377,0.381979920010382
"494","17091","Kankakee County","Illinois",2008,"Hispanic",7920,2124,0.268181818181818
"495","17091","Kankakee County","Illinois",2008,"Other",4385,991,0.22599771949829
"496","17091","Kankakee County","Illinois",2008,"NH",103415,38218,0.369559541652565
"497","17093","Kendall County","Illinois",2008,"All",95826,30903,0.322490764510676
"498","17093","Kendall County","Illinois",2008,"White",82298,27395,0.33287564703881
"499","17093","Kendall County","Illinois",2008,"Black",4436,1288,0.290351668169522
"500","17093","Kendall County","Illinois",2008,"Asian",2667,691,0.259092613423322
"501","17093","Kendall County","Illinois",2008,"NH_White",72166,25086,0.34761522046393
"502","17093","Kendall County","Illinois",2008,"Hispanic",15188,3553,0.233934685277851
"503","17093","Kendall County","Illinois",2008,"Other",6425,1529,0.237976653696498
"504","17093","Kendall County","Illinois",2008,"NH",80638,27350,0.339170118306506
"505","17097","Lake County","Illinois",2008,"All",706864,235330,0.332921184273071
"506","17097","Lake County","Illinois",2008,"White",549691,191881,0.349070659697903
"507","17097","Lake County","Illinois",2008,"Black",46183,15324,0.331810406426607
"508","17097","Lake County","Illinois",2008,"Asian",40558,12675,0.31251541003008
"509","17097","Lake County","Illinois",2008,"NH_White",474940,174838,0.368126500189498
"510","17097","Lake County","Illinois",2008,"Hispanic",134875,30726,0.2278109360519
"511","17097","Lake County","Illinois",2008,"Other",70432,15450,0.219360517946388
"512","17097","Lake County","Illinois",2008,"NH",571989,204604,0.357706179664294
"513","17099","LaSalle County","Illinois",2008,"All",112056,45540,0.4064039408867
"514","17099","LaSalle County","Illinois",2008,"White",104229,43138,0.413877135921864
"515","17099","LaSalle County","Illinois",2008,"Black",1303,693,0.53184957789716
"516","17099","LaSalle County","Illinois",2008,"Asian",611,237,0.387888707037643
"517","17099","LaSalle County","Illinois",2008,"NH_White",100362,42083,0.419312090233355
"518","17099","LaSalle County","Illinois",2008,"Hispanic",7856,2096,0.266802443991853
"519","17099","LaSalle County","Illinois",2008,"Other",5913,1472,0.248943006933874
"520","17099","LaSalle County","Illinois",2008,"NH",104200,43444,0.416928982725528
"521","17103","Lee County","Illinois",2008,"All",35047,13701,0.390932176791166
"522","17103","Lee County","Illinois",2008,"White",32473,13011,0.400671326948542
"523","17103","Lee County","Illinois",2008,"Black",1247,402,0.322373696872494
"524","17103","Lee County","Illinois",2008,"Asian",106,0,0
"525","17103","Lee County","Illinois",2008,"NH_White",31472,12731,0.404518301982715
"526","17103","Lee County","Illinois",2008,"Hispanic",1473,338,0.229463679565513
"527","17103","Lee County","Illinois",2008,"Other",1221,288,0.235872235872236
"528","17103","Lee County","Illinois",2008,"NH",33574,13363,0.398016322154048
"529","17111","McHenry County","Illinois",2008,"All",314112,107497,0.342225066218419
"530","17111","McHenry County","Illinois",2008,"White",283132,99842,0.352634107059605
"531","17111","McHenry County","Illinois",2008,"Black",3408,792,0.232394366197183
"532","17111","McHenry County","Illinois",2008,"Asian",8287,2409,0.290696271268251
"533","17111","McHenry County","Illinois",2008,"NH_White",265095,95856,0.361591127708935
"534","17111","McHenry County","Illinois",2008,"Hispanic",34326,7918,0.23067062867797
"535","17111","McHenry County","Illinois",2008,"Other",19285,4454,0.230956702100078
"536","17111","McHenry County","Illinois",2008,"NH",279786,99579,0.35591130363921
"537","17141","Ogle County","Illinois",2008,"All",54871,20425,0.372236700625103
"538","17141","Ogle County","Illinois",2008,"White",51889,19701,0.37967584651853
"539","17141","Ogle County","Illinois",2008,"Black",389,96,0.246786632390745
"540","17141","Ogle County","Illinois",2008,"Asian",318,86,0.270440251572327
"541","17141","Ogle County","Illinois",2008,"NH_White",48794,18972,0.388818297331639
"542","17141","Ogle County","Illinois",2008,"Hispanic",4695,1149,0.244728434504792
"543","17141","Ogle County","Illinois",2008,"Other",2275,542,0.238241758241758
"544","17141","Ogle County","Illinois",2008,"NH",50176,19276,0.384167729591837
"545","17197","Will County","Illinois",2008,"All",669317,215201,0.321523284183728
"546","17197","Will County","Illinois",2008,"White",520556,174144,0.334534612990725
"547","17197","Will County","Illinois",2008,"Black",70666,21764,0.30798403758526
"548","17197","Will County","Illinois",2008,"Asian",25494,7013,0.275084333568683
"549","17197","Will County","Illinois",2008,"NH_White",467207,161779,0.346268356424454
"550","17197","Will County","Illinois",2008,"Hispanic",96201,22688,0.235839544287481
"551","17197","Will County","Illinois",2008,"Other",52601,12280,0.233455637725519
"552","17197","Will County","Illinois",2008,"NH",573116,192513,0.335905820113206
"553","17201","Winnebago County","Illinois",2008,"All",297122,110820,0.37297810327071
"554","17201","Winnebago County","Illinois",2008,"White",245284,94474,0.38516169012247
"555","17201","Winnebago County","Illinois",2008,"Black",33575,11444,0.340848845867461
"556","17201","Winnebago County","Illinois",2008,"Asian",6439,2132,0.331107314800435
"557","17201","Winnebago County","Illinois",2008,"NH_White",223119,88407,0.396232503731193
