year,group,ASFR_14,ASFR_15,ASFR_16,ASFR_17,ASFR_18,ASFR_19,ASFR_20,ASFR_21,ASFR_22,ASFR_23,ASFR_24,ASFR_25,ASFR_26,ASFR_27,ASFR_28,ASFR_29,ASFR_30,ASFR_31,ASFR_32,ASFR_33,ASFR_34,ASFR_35,ASFR_36,ASFR_37,ASFR_38,ASFR_39,ASFR_40,ASFR_41,ASFR_42,ASFR_43,ASFR_44,ASFR_45,ASFR_46,ASFR_47,ASFR_48,ASFR_49,ASFR_50,ASFR_51,ASFR_52,ASFR_53,ASFR_54
2019,1,0.00641429,0.019638795,0.048611824,0.076869516,0.110088603,0.14436005,0.166851332,0.174509116,0.185143206,0.176953801,0.179059306,0.168593933,0.16617329,0.154901724,0.149866522,0.157427106,0.137485642,0.130807147,0.113366516,0.102823164,0.092790609,0.083447348,0.070698073,0.059324331,0.046804017,0.038176324,0.029138555,0.021679508,0.012747317,0.007645334,0.004238948,0.002343668,0.001298279,0.000573528,0.000289085,0.000185375,4.60019E-05,5.10974E-05,5.55265E-05,0.000065148,7.87043E-05
2020,1,0.006387221,0.019517112,0.0482543,0.076372242,0.109437728,0.143514397,0.165810035,0.173413438,0.183957951,0.175923854,0.178014681,0.167773231,0.165439406,0.154373849,0.149465271,0.156840415,0.137132185,0.130461308,0.113125338,0.102568176,0.092513913,0.083123346,0.070395716,0.05902121,0.046555777,0.037932694,0.028930436,0.021500057,0.012647167,0.007583031,0.004203651,0.002322582,0.001285515,0.000568421,0.000286677,0.000183629,4.60534E-05,5.07688E-05,5.49397E-05,6.43023E-05,7.75573E-05
2021,1,0.006360044,0.019395362,0.047897001,0.075874856,0.108786273,0.142667929,0.164768233,0.172317277,0.18277234,0.174892862,0.176969016,0.166950431,0.16470294,0.153842498,0.149059906,0.156250535,0.136774853,0.130111847,0.11288062,0.102310227,0.092234864,0.082797742,0.070092193,0.058717448,0.046307094,0.037688986,0.02872241,0.021320843,0.012547121,0.007520805,0.004168401,0.002301533,0.001272779,0.000563324,0.000284271,0.000181887,4.61025E-05,5.04401E-05,5.43544E-05,6.34594E-05,7.64146E-05
2022,1,0.00633287,0.019274051,0.047541403,0.075379414,0.108136927,0.141824141,0.163730231,0.171225163,0.181591273,0.173865084,0.175926629,0.166128931,0.163966931,0.153309858,0.148652092,0.155659896,0.136415114,0.129760202,0.112633367,0.102050376,0.091954609,0.082471879,0.069788757,0.058414302,0.046058997,0.037446206,0.028515335,0.021142608,0.012447591,0.007458913,0.004133345,0.002280608,0.001260123,0.000558256,0.000281879,0.000180155,4.61489E-05,5.01126E-05,5.37729E-05,6.26229E-05,7.52809E-05
2023,1,0.006305663,0.019153009,0.047187014,0.074885229,0.107488795,0.140981869,0.162694594,0.170135586,0.180413115,0.172839099,0.174886081,0.165307598,0.163230367,0.1527752,0.148241276,0.155067689,0.13605248,0.129405894,0.112383243,0.101788269,0.091672766,0.082145309,0.069484989,0.058111351,0.045811141,0.037204019,0.028308926,0.020965104,0.012348439,0.00739727,0.004098434,0.002259778,0.001247531,0.000553211,0.000279497,0.000178431,4.61926E-05,0.000049786,5.31946E-05,6.17915E-05,7.41547E-05
2024,1,0.00627846,0.019032403,0.046834319,0.074392981,0.106842766,0.14014227,0.161662743,0.16905004,0.179239485,0.171816317,0.1738488,0.164487563,0.162494263,0.152239265,0.147828028,0.154474732,0.135687455,0.129049415,0.112130599,0.101524272,0.091389726,0.081818484,0.069181309,0.057809015,0.045563869,0.036962757,0.028103465,0.020788574,0.012249802,0.007335959,0.004063716,0.002239072,0.001235018,0.000548195,0.000277128,0.000176718,4.62338E-05,4.94607E-05,5.26201E-05,6.09663E-05,7.30373E-05
2025,1,0.006251149,0.018911735,0.046481862,0.073900634,0.106196169,0.139301872,0.160630414,0.167964041,0.178065532,0.170792511,0.172810499,0.163665434,0.161755572,0.151699831,0.147410632,0.153878569,0.135318524,0.128689286,0.111874384,0.101257288,0.091104315,0.08149005,0.068876459,0.05750604,0.045316157,0.036721423,0.027898103,0.020612289,0.012151271,0.007274728,0.004029047,0.002218404,0.001222535,0.000543189,0.000274762,0.000175009,4.62724E-05,4.91353E-05,5.20472E-05,0.000060144,7.19243E-05
2026,1,0.006223841,0.018791503,0.046131099,0.073410223,0.105551676,0.138464146,0.159601872,0.166882074,0.176896106,0.169771908,0.171775465,0.162844603,0.161017341,0.15115912,0.146990806,0.153281655,0.134947202,0.128326987,0.111615648,0.100988414,0.090817707,0.081161361,0.068571698,0.05720368,0.045069028,0.036481014,0.02769369,0.020436978,0.012053254,0.00721383,0.003994571,0.00219786,0.001210132,0.000538212,0.00027241,0.000173311,4.63084E-05,4.88111E-05,5.14781E-05,0.000059328,7.08203E-05
2027,1,0.0061965,0.018671541,0.045781545,0.07292107,0.104908396,0.137627936,0.158575695,0.165802644,0.175729591,0.168753098,0.17074227,0.162023939,0.160278555,0.150616391,0.146567976,0.152683173,0.134572985,0.127962025,0.111354043,0.100717284,0.090529511,0.080831965,0.068266605,0.056901515,0.044822142,0.036241198,0.027489941,0.020262399,0.011955616,0.007153181,0.00396024,0.002177412,0.001197792,0.000533258,0.000270067,0.00017162,4.63418E-05,4.84878E-05,5.09121E-05,5.85172E-05,6.97237E-05
2028,1,0.006169163,0.018552014,0.045433679,0.072433847,0.104267213,0.136794389,0.157553291,0.164727232,0.174567586,0.167737482,0.169712333,0.161204573,0.159540231,0.150072396,0.146142732,0.15208395,0.134196393,0.127594908,0.111089933,0.100444278,0.090240128,0.080502318,0.067961603,0.056599963,0.044575837,0.036002304,0.027287137,0.020088789,0.01185849,0.007092862,0.003926101,0.002157086,0.001185533,0.000528334,0.000267737,0.00016994,4.63725E-05,4.81657E-05,0.00005035,5.77125E-05,6.86359E-05
2029,1,0.006141717,0.018432427,0.045086065,0.071946539,0.103625476,0.135960061,0.156530436,0.163651393,0.173405291,0.166720861,0.168681396,0.160383114,0.158799315,0.149524879,0.145713307,0.151481503,0.133815863,0.127224111,0.11082222,0.100168259,0.089948355,0.080171054,0.067655427,0.056297776,0.044329096,0.035763344,0.02708444,0.019915433,0.011761475,0.007032627,0.003892013,0.0021368,0.001173302,0.000523419,0.000265411,0.000168264,4.64007E-05,4.78436E-05,4.97895E-05,5.69109E-05,6.75526E-05
2030,1,0.006114275,0.018313274,0.044740137,0.07146116,0.102985835,0.135128397,0.155511353,0.162579573,0.172247506,0.165707433,0.167653717,0.159562952,0.158058862,0.148976096,0.145281467,0.150878315,0.133432958,0.126851158,0.110552003,0.099890363,0.089655395,0.079839539,0.067349341,0.055996202,0.044082937,0.035525306,0.026882687,0.019743047,0.011664973,0.006972722,0.003858116,0.002116637,0.001161152,0.000518533,0.000263098,0.000166599,4.64263E-05,4.75227E-05,4.92328E-05,5.61154E-05,6.64782E-05
2031,1,0.0060868,0.018194392,0.044395419,0.070977039,0.102347407,0.134298249,0.154494636,0.16151029,0.171092632,0.164695799,0.166627876,0.158742957,0.157317853,0.148425295,0.144846624,0.150273558,0.133047157,0.126475542,0.110278915,0.099610211,0.089360846,0.079507317,0.067042924,0.055694823,0.04383702,0.035287861,0.0266816,0.019571393,0.011568848,0.006913067,0.003824365,0.002096569,0.001149065,0.00051367,0.000260795,0.000164942,4.64493E-05,4.72026E-05,4.86792E-05,5.53251E-05,6.54112E-05
2032,1,0.006059329,0.018075943,0.044052382,0.070494841,0.10171107,0.133470756,0.153481679,0.160445011,0.169942253,0.163687349,0.165605282,0.157924258,0.156577311,0.147873239,0.144409383,0.149668069,0.132658998,0.126097786,0.110003339,0.099328195,0.089065118,0.079174847,0.066736598,0.055394056,0.043591683,0.035051335,0.026481453,0.019400704,0.011473234,0.006853741,0.003790805,0.002076624,0.001137057,0.000508837,0.000258505,0.000163295,4.64697E-05,4.68838E-05,4.81294E-05,0.000054541,6.43531E-05
2033,1,0.006031749,0.017957437,0.043709609,0.070012571,0.101074192,0.132642498,0.152468296,0.159379334,0.168791615,0.162677913,0.164581709,0.157103469,0.155834169,0.14731764,0.143967928,0.149059338,0.132266868,0.12571632,0.109724128,0.099043141,0.088766984,0.078840753,0.066429096,0.055092656,0.043345913,0.034814749,0.02628142,0.019230277,0.011377735,0.0067945,0.003757298,0.00205672,0.00112508,0.000504013,0.000256219,0.000161652,4.64875E-05,4.65649E-05,4.75813E-05,5.37599E-05,6.32995E-05
2034,1,0.006004173,0.017839364,0.043368518,0.069532225,0.100439403,0.131816896,0.151458674,0.158317662,0.167645472,0.16167166,0.163561383,0.156283976,0.155091494,0.146760786,0.143524075,0.148449875,0.13187238,0.125332714,0.109442429,0.098756223,0.088467671,0.078506411,0.066121685,0.054791868,0.043100723,0.034579082,0.026082328,0.019060816,0.011282746,0.00673559,0.003723982,0.002036938,0.001113182,0.000499219,0.000253946,0.00016002,4.65027E-05,4.62473E-05,0.000047037,0.000052985,6.22548E-05
2035,1,0.005976563,0.017721562,0.043028635,0.069053136,0.099805828,0.130992809,0.150451417,0.157258526,0.16650224,0.160667202,0.162542896,0.155464651,0.154348263,0.146201913,0.143077219,0.147838844,0.131474997,0.124946444,0.10915786,0.098467049,0.08816677,0.078171363,0.065813944,0.054491275,0.042855775,0.034344008,0.025883902,0.018892086,0.011188135,0.006676928,0.00369081,0.002017251,0.001101348,0.000494447,0.000251682,0.000158396,4.65153E-05,4.59305E-05,4.64958E-05,5.22153E-05,6.12174E-05
2036,1,0.005948958,0.017604191,0.042690427,0.068575962,0.099174336,0.130171369,0.149447907,0.15620338,0.165363486,0.159665917,0.161527646,0.154646621,0.153605502,0.145641797,0.142627981,0.147227088,0.13107527,0.124558049,0.108870818,0.098176023,0.087864698,0.077836071,0.065506295,0.054191293,0.042611406,0.034109849,0.025686412,0.018724319,0.011094032,0.006618594,0.003657829,0.001997686,0.001089592,0.000489705,0.000249432,0.000156782,4.65253E-05,0.000045615,4.59584E-05,5.14517E-05,6.01889E-05
2037,1,0.005921244,0.017486766,0.042352496,0.068098732,0.098542317,0.129349182,0.148443997,0.155147864,0.164224506,0.158663666,0.160511437,0.153826501,0.152860135,0.145078115,0.142174497,0.146612074,0.130671542,0.124165915,0.108580109,0.097881935,0.087560203,0.077499147,0.065197467,0.05389068,0.042366606,0.033875638,0.025489044,0.01855682,0.011000049,0.006560349,0.003624903,0.001978163,0.001077868,0.000484973,0.000247185,0.000155172,4.65327E-05,4.52994E-05,4.54226E-05,5.06912E-05,0.000059165
2038,1,0.005893534,0.017369773,0.04201624,0.067623417,0.097912381,0.128529641,0.147443835,0.154096338,0.163090004,0.157664589,0.159498465,0.153007677,0.152115237,0.144513189,0.141718631,0.145996337,0.13026547,0.123771655,0.108286928,0.097585994,0.087254537,0.077161979,0.064888732,0.053590677,0.042122385,0.033642342,0.025292613,0.018390284,0.010906573,0.006502432,0.003592166,0.001958762,0.001066223,0.000480269,0.000244952,0.000153573,4.65375E-05,4.49851E-05,4.48907E-05,4.99369E-05,5.81499E-05
2039,1,0.00586579,0.01725305,0.041681193,0.06714936,0.097283659,0.127711616,0.146446037,0.15304735,0.161958413,0.156667306,0.158487332,0.152189021,0.151369784,0.143946245,0.141259761,0.14537903,0.129856503,0.123374731,0.107990877,0.097287798,0.086947283,0.076824104,0.064579665,0.053290871,0.041878407,0.033409638,0.025096848,0.018224479,0.010813476,0.006444764,0.003559575,0.001939456,0.001054641,0.000475589,0.000242728,0.000151982,4.65396E-05,4.46715E-05,4.43618E-05,4.91877E-05,5.71422E-05
2040,1,0.005838051,0.017136757,0.041347814,0.066677211,0.096657012,0.12689623,0.145451974,0.152002337,0.160831285,0.155673187,0.157479426,0.151371659,0.150624803,0.143378068,0.140798527,0.144761008,0.12944521,0.122975697,0.107692369,0.096987762,0.086638867,0.07648599,0.064270694,0.052991674,0.041635006,0.033177847,0.024902015,0.018059632,0.010720885,0.006387423,0.003527173,0.001920272,0.001043138,0.000470938,0.000240517,0.000150402,4.65392E-05,4.43593E-05,4.38368E-05,4.84446E-05,5.61433E-05
2041,1,0.005810203,0.017020414,0.041014725,0.06620502,0.096029852,0.126080112,0.144457537,0.150956982,0.159703962,0.154678121,0.156470581,0.15055221,0.149877211,0.142806303,0.140333013,0.144139711,0.129029882,0.122572895,0.107390163,0.096684639,0.08632801,0.076146236,0.063960539,0.052691848,0.041391177,0.03294601,0.024707312,0.017895063,0.010628417,0.006330173,0.003494827,0.00190113,0.001031667,0.000466296,0.00023831,0.000148825,4.65362E-05,4.40469E-05,4.33134E-05,4.77047E-05,0.000055149
2042,1,0.005782358,0.016904501,0.040683305,0.065734737,0.095404769,0.125266633,0.143466835,0.149915604,0.158581102,0.15368622,0.155464963,0.149734055,0.149130091,0.142233306,0.139865133,0.143517698,0.128612227,0.122167981,0.1070855,0.096379676,0.086015992,0.075806241,0.063650479,0.052392631,0.041147926,0.032715085,0.024513542,0.017731451,0.010536456,0.00627325,0.003462671,0.00188211,0.001020275,0.000461684,0.000236116,0.000147259,4.65306E-05,4.37359E-05,4.27939E-05,4.69709E-05,5.41636E-05
2043,1,0.005754481,0.016788857,0.040353093,0.065265712,0.094780899,0.12445467,0.142478497,0.148876762,0.157461153,0.152696112,0.154461183,0.148916067,0.148382416,0.14165829,0.139394251,0.142894117,0.128191677,0.121760404,0.106777967,0.096072458,0.085702385,0.075465541,0.063340088,0.052093611,0.040904916,0.032484753,0.024320437,0.017568571,0.010444872,0.006216575,0.00343066,0.001863185,0.001008945,0.000457095,0.000233931,0.000145701,4.65224E-05,4.34256E-05,4.22774E-05,4.62423E-05,5.31855E-05
2044,1,0.005726608,0.016673643,0.040024543,0.064798588,0.094159098,0.123645337,0.141493881,0.147841883,0.15634565,0.151709158,0.153460621,0.148099374,0.147635216,0.141082053,0.13892102,0.142269829,0.127768816,0.12135073,0.106467993,0.095763411,0.085387625,0.075124604,0.063029794,0.051795199,0.040662484,0.032255329,0.024128262,0.017406645,0.010353793,0.006160227,0.003398837,0.001844382,0.000997695,0.000452535,0.00023176,0.000144154,4.65117E-05,4.31166E-05,4.17647E-05,4.55198E-05,5.22162E-05
2045,1,0.005698625,0.01655838,0.039696296,0.064331435,0.093536797,0.122835289,0.140508917,0.146806689,0.155229985,0.150721278,0.152459139,0.147280594,0.146885399,0.140502206,0.138443476,0.141642248,0.127341889,0.12093726,0.106154289,0.095451254,0.085070407,0.07478202,0.062718313,0.05149616,0.040419625,0.032025866,0.023936223,0.017245004,0.010262841,0.006103972,0.003367072,0.001825621,0.000986477,0.000447985,0.000229593,0.00014261,4.64982E-05,4.28075E-05,4.12537E-05,4.48004E-05,5.12517E-05
2046,1,0.005670647,0.016443547,0.039369711,0.063866184,0.092916566,0.122027872,0.139527675,0.145775458,0.154118767,0.149736552,0.151460875,0.146463109,0.146136057,0.139921137,0.137963583,0.141013961,0.126912652,0.120521692,0.105838144,0.095137269,0.084752036,0.074439199,0.062406929,0.051197729,0.040177343,0.031797312,0.023745114,0.017084318,0.010172393,0.006048042,0.003335496,0.001806982,0.000975337,0.000443464,0.000227438,0.000141077,4.64822E-05,4.24997E-05,4.07466E-05,4.40872E-05,5.02958E-05
2047,1,0.005642635,0.016328983,0.039044335,0.063402191,0.092297548,0.121221971,0.138548797,0.144746764,0.153010459,0.148753619,0.15046445,0.14564579,0.145386159,0.13933805,0.137480688,0.140384105,0.126480518,0.120103461,0.105519129,0.094821028,0.084432076,0.074095672,0.062095213,0.050899495,0.039935303,0.031569351,0.02355467,0.016924362,0.010082323,0.005992362,0.003304064,0.001788438,0.00096426,0.000438966,0.000225294,0.000139553,4.64637E-05,4.21928E-05,4.02425E-05,4.33791E-05,4.93474E-05
